image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Accurate and Natural Color Representation,"Inaccurate, Artifact and uncomfortable Color Cast","Harmonious, Suitable, and Aesthetically Pleasing Color Representation","Distorted, Unfitting, and Visually Displeasing Color Cast",Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects,Richly detailed, Blurry and indistinct,Sharp Aquatic Details,Blurred Movement,Natural Ambient Light,Artificial Light
915.jpg,16.429336547851562,0.8366318345069885,0.6514,0.3486,0.4263,0.5737,0.2974,0.7026,0.02518,0.9746,0.01001,0.9897,0.9487,0.0511,0.4456,0.5547,0.648,0.3523,0.9985,0.001265,0.2942,0.7056
916.jpg,14.495994567871094,0.8286688327789307,0.055,0.945,0.1733,0.8267,0.539,0.461,0.04147,0.9585,0.01567,0.9844,0.8975,0.1023,0.558,0.4417,0.8887,0.11127,0.998,0.001839,0.3923,0.6074
917.jpg,15.925629615783691,0.849906325340271,0.05185,0.948,0.272,0.728,0.589,0.4111,0.0526,0.9473,0.00639,0.9937,0.8633,0.1366,0.535,0.4648,0.973,0.02676,0.996,0.003708,0.4688,0.5312
918.jpg,14.962298393249512,0.8140140175819397,0.644,0.3557,0.37,0.63,0.3557,0.644,0.01666,0.9834,0.01495,0.985,0.4922,0.508,0.5156,0.4844,0.9326,0.06757,0.9976,0.002323,0.1896,0.8105
919.jpg,16.228679656982422,0.8667702078819275,0.8916,0.1082,0.3557,0.644,0.4534,0.547,0.3486,0.6514,0.0145,0.9854,0.8174,0.1824,0.915,0.0851,0.669,0.331,0.9966,0.003273,0.4,0.6
920.jpg,16.170654296875,0.8369709849357605,0.212,0.788,0.3452,0.655,0.434,0.566,0.04272,0.9575,0.01049,0.9897,0.9087,0.0914,0.4302,0.57,0.9565,0.04337,0.999,0.0008297,0.314,0.686
921.jpg,23.807348251342773,0.9453734755516052,0.551,0.4495,0.9756,0.02443,0.5312,0.4688,0.562,0.4377,0.7827,0.2173,0.9604,0.03964,0.02844,0.9717,0.4688,0.5312,0.9985,0.001549,0.9575,0.04272
922.jpg,19.24517059326172,0.9381108283996582,0.07263,0.9272,0.2568,0.743,0.4648,0.535,0.0542,0.946,0.0346,0.9653,0.662,0.3381,0.304,0.696,0.8457,0.154,0.9985,0.001325,0.5547,0.4456
923.jpg,19.537809371948242,0.9346324801445007,0.01883,0.981,0.4036,0.596,0.7026,0.2974,0.12085,0.879,0.03845,0.9614,0.8687,0.1312,0.696,0.304,0.976,0.0237,0.999,0.000911,0.6895,0.3108
924.jpg,16.43429946899414,0.8476886749267578,0.867,0.1329,0.5117,0.4883,0.3923,0.6074,0.4922,0.508,0.37,0.63,0.911,0.0888,0.2751,0.725,0.749,0.251,0.996,0.003765,0.2451,0.755
925.jpg,20.47870635986328,0.9174363613128662,0.2069,0.793,0.3381,0.662,0.3557,0.644,0.0601,0.94,0.1052,0.895,0.945,0.055,0.3774,0.6226,0.9443,0.05582,0.999,0.0009255,0.1968,0.803
926.jpg,27.467288970947266,0.960831880569458,0.1666,0.8335,0.865,0.1348,0.84,0.1603,0.231,0.769,0.4883,0.5117,0.879,0.12085,0.0827,0.9175,0.1461,0.854,0.942,0.05835,0.82,0.18
927.jpg,27.345298767089844,0.9747791290283203,0.0901,0.9097,0.9316,0.06854,0.615,0.385,0.04025,0.96,0.231,0.769,0.5547,0.4456,0.4302,0.57,0.1848,0.8154,0.9893,0.01065,0.906,0.094
928.jpg,25.570838928222656,0.9510626792907715,0.1824,0.8174,0.3208,0.679,0.3486,0.6514,0.006905,0.993,0.0496,0.95,0.8843,0.11597,0.22,0.78,0.1225,0.8774,0.82,0.18,0.3738,0.626
929.jpg,23.014461517333984,0.9127280712127686,0.2815,0.7188,0.4688,0.5312,0.06757,0.9326,0.005913,0.994,0.1128,0.887,0.86,0.1404,0.152,0.848,0.04208,0.958,0.7637,0.2366,0.637,0.363
930.jpg,23.289505004882812,0.8847838640213013,0.2366,0.7637,0.15,0.85,0.094,0.906,0.003223,0.9966,0.01567,0.9844,0.457,0.543,0.648,0.3523,0.04672,0.953,0.772,0.2281,0.4263,0.5737
931.jpg,23.28594398498535,0.9106641411781311,0.1561,0.8438,0.2847,0.7153,0.0695,0.9307,0.007576,0.992,0.0601,0.94,0.8916,0.1082,0.1329,0.867,0.0967,0.9033,0.78,0.22,0.63,0.37
932.jpg,16.763933181762695,0.5891275405883789,0.4805,0.5195,0.9673,0.0326,0.543,0.457,0.769,0.231,0.9097,0.0901,0.9604,0.03964,0.03964,0.9604,0.4187,0.5815,0.998,0.002182,0.9326,0.06757
933.jpg,24.286245346069336,0.9046542644500732,0.0995,0.9004,0.1688,0.831,0.1067,0.893,0.01049,0.9897,0.0575,0.9424,0.4377,0.562,0.15,0.85,0.2847,0.7153,0.977,0.02298,0.4534,0.547
934.jpg,24.77189064025879,0.8882144689559937,0.1329,0.867,0.1848,0.8154,0.11597,0.8843,0.006096,0.994,0.01099,0.989,0.1666,0.8335,0.1755,0.824,0.2659,0.734,0.939,0.06097,0.535,0.4648
935.jpg,27.47966194152832,0.9383971095085144,0.4187,0.5815,0.4766,0.5234,0.269,0.731,0.2281,0.772,0.5312,0.4688,0.7373,0.263,0.2227,0.7773,0.1225,0.8774,0.9326,0.06757,0.829,0.171
936.jpg,24.431787490844727,0.8787457942962646,0.504,0.496,0.4534,0.547,0.0927,0.907,0.001987,0.998,0.0341,0.966,0.504,0.496,0.1848,0.8154,0.007233,0.9927,0.171,0.829,0.5737,0.4263
937.jpg,24.911775588989258,0.8944770693778992,0.12085,0.879,0.1192,0.881,0.1329,0.867,0.01772,0.9824,0.07587,0.9243,0.801,0.1993,0.1294,0.8706,0.005062,0.995,0.4377,0.562,0.743,0.2568
938.jpg,23.279752731323242,0.9333576560020447,0.1067,0.893,0.3074,0.693,0.0496,0.95,0.01363,0.9863,0.1733,0.8267,0.8154,0.1848,0.231,0.769,0.152,0.848,0.945,0.055,0.731,0.269
939.jpg,19.107322692871094,0.9280775189399719,0.4688,0.5312,0.4648,0.535,0.1009,0.899,0.006588,0.9937,0.03516,0.965,0.3452,0.655,0.6187,0.381,0.3174,0.6826,0.979,0.02097,0.893,0.1067
940.jpg,20.974645614624023,0.960169792175293,0.4263,0.5737,0.5737,0.4263,0.0601,0.94,0.02596,0.974,0.254,0.746,0.669,0.331,0.1993,0.801,0.004005,0.996,0.1366,0.8633,0.686,0.314
941.jpg,29.489654541015625,0.9535893797874451,0.1688,0.831,0.05835,0.942,0.05582,0.9443,0.003172,0.997,0.02635,0.9736,0.907,0.0927,0.3276,0.6724,0.4263,0.5737,0.951,0.04886,0.6895,0.3108
942.jpg,24.4148006439209,0.9271371364593506,0.0592,0.941,0.381,0.6187,0.434,0.566,0.0666,0.9336,0.2451,0.755,0.9263,0.07367,0.1366,0.8633,0.1968,0.803,0.959,0.04083,0.788,0.212
943.jpg,23.178709030151367,0.9452778100967407,0.461,0.539,0.9614,0.03845,0.4688,0.5312,0.3738,0.626,0.7124,0.2878,0.985,0.01519,0.0223,0.9775,0.1919,0.808,0.9927,0.007122,0.899,0.1009
944.jpg,23.712888717651367,0.9304903745651245,0.1624,0.8374,0.12085,0.879,0.2751,0.725,0.1404,0.86,0.3667,0.6333,0.905,0.09534,0.2095,0.7905,0.4111,0.589,0.9927,0.007347,0.793,0.2069
945.jpg,25.088987350463867,0.9102257490158081,0.05835,0.942,0.07806,0.922,0.1666,0.8335,0.01224,0.988,0.0326,0.9673,0.793,0.2069,0.3667,0.6333,0.535,0.4648,0.9697,0.03021,0.769,0.231
946.jpg,24.000411987304688,0.9014887809753418,0.2568,0.743,0.3557,0.644,0.1733,0.8267,0.02129,0.9785,0.0927,0.907,0.734,0.2659,0.1225,0.8774,0.0637,0.9365,0.961,0.03906,0.7637,0.2366
947.jpg,26.740808486938477,0.9430063962936401,0.2173,0.7827,0.461,0.539,0.63,0.37,0.03568,0.9644,0.269,0.731,0.7905,0.2095,0.4,0.6,0.879,0.12085,0.998,0.001755,0.6,0.4
948.jpg,22.080190658569336,0.839192271232605,0.5776,0.4226,0.4263,0.5737,0.0666,0.9336,0.002531,0.9976,0.0637,0.9365,0.699,0.3008,0.11597,0.8843,0.005062,0.995,0.2422,0.758,0.758,0.2422
949.jpg,22.680967330932617,0.85369473695755,0.11755,0.8823,0.1481,0.852,0.2255,0.7744,0.009415,0.9907,0.05664,0.9434,0.5547,0.4456,0.4766,0.5234,0.126,0.874,0.954,0.04602,0.6895,0.3108
950.jpg,19.666067123413086,0.9028437733650208,0.3008,0.699,0.7056,0.2942,0.2255,0.7744,0.0346,0.9653,0.2043,0.796,0.969,0.03067,0.3074,0.693,0.1624,0.8374,0.905,0.09534,0.589,0.4111
951.jpg,26.586894989013672,0.9159160852432251,0.0695,0.9307,0.07806,0.922,0.1422,0.858,0.00454,0.9956,0.02405,0.976,0.8887,0.11127,0.1582,0.842,0.1329,0.867,0.8174,0.1824,0.637,0.363
952.jpg,24.876277923583984,0.8889804482460022,0.06097,0.939,0.1646,0.8354,0.04147,0.9585,0.00629,0.9937,0.07587,0.9243,0.9097,0.0901,0.04208,0.958,0.0223,0.9775,0.3594,0.6406,0.676,0.3242
953.jpg,26.183942794799805,0.931050181388855,0.3074,0.693,0.5117,0.4883,0.1779,0.8223,0.000897,0.999,0.02931,0.9707,0.5815,0.4187,0.5156,0.4844,0.06097,0.939,0.8057,0.1943,0.5273,0.4727
954.jpg,24.04213523864746,0.9474002718925476,0.5737,0.4263,0.969,0.03067,0.3523,0.648,0.22,0.78,0.63,0.37,0.939,0.06097,0.01718,0.983,0.3774,0.6226,0.996,0.003708,0.9355,0.06464
955.jpg,16.116703033447266,0.8676035404205322,0.2422,0.758,0.22,0.78,0.22,0.78,0.009125,0.9907,0.007122,0.9927,0.842,0.1582,0.8267,0.1733,0.396,0.604,0.993,0.006905,0.251,0.749
956.jpg,18.295103073120117,0.9020130038261414,0.0927,0.907,0.291,0.709,0.6187,0.381,0.3486,0.6514,0.2942,0.7056,0.907,0.0927,0.05185,0.948,0.881,0.1192,0.9995,0.000646,0.4148,0.585
957.jpg,16.594179153442383,0.8915256261825562,0.3174,0.6826,0.772,0.2281,0.3345,0.6655,0.004906,0.995,0.006004,0.994,0.363,0.637,0.972,0.02802,0.7153,0.2847,0.999,0.001048,0.4,0.6
958.jpg,17.985301971435547,0.8883161544799805,0.05185,0.948,0.291,0.709,0.4187,0.5815,0.00639,0.9937,0.004265,0.9956,0.547,0.4534,0.895,0.1052,0.8223,0.1779,0.9995,0.0003006,0.4766,0.5234
959.jpg,15.196499824523926,0.8619681596755981,0.676,0.3242,0.5776,0.4226,0.4727,0.5273,0.01302,0.987,0.01099,0.989,0.604,0.396,0.596,0.4036,0.74,0.2598,0.9995,0.0004046,0.254,0.746
960.jpg,16.038217544555664,0.8591632843017578,0.9087,0.0914,0.504,0.496,0.4495,0.551,0.04602,0.954,0.02718,0.9727,0.734,0.2659,0.2281,0.772,0.772,0.2281,0.9995,0.0006986,0.269,0.731
961.jpg,15.05643367767334,0.871569812297821,0.831,0.1688,0.4226,0.5776,0.4922,0.508,0.02676,0.973,0.01116,0.989,0.535,0.4648,0.1688,0.831,0.7373,0.263,0.998,0.001957,0.2751,0.725
962.jpg,16.99848747253418,0.873565673828125,0.5156,0.4844,0.5117,0.4883,0.2422,0.758,0.0637,0.9365,0.04602,0.954,0.6826,0.3174,0.848,0.152,0.3416,0.658,0.9976,0.00259,0.3381,0.662
963.jpg,20.332656860351562,0.9295947551727295,0.1144,0.8857,0.4187,0.5815,0.731,0.269,0.0666,0.9336,0.04025,0.96,0.9526,0.04742,0.06464,0.9355,0.865,0.1348,0.9956,0.00461,0.6113,0.3887
964.jpg,19.593595504760742,0.9129164218902588,0.4187,0.5815,0.589,0.4111,0.171,0.829,0.0619,0.938,0.04886,0.951,0.9585,0.04147,0.331,0.669,0.97,0.02975,0.9995,0.000536,0.658,0.3416
965.jpg,25.194042205810547,0.9486947655677795,0.4111,0.589,0.977,0.02298,0.5312,0.4688,0.1779,0.8223,0.734,0.2659,0.922,0.07806,0.03308,0.967,0.15,0.85,0.9824,0.01744,0.9033,0.0967
966.jpg,18.18305015563965,0.8949440121650696,0.699,0.3008,0.746,0.254,0.725,0.2751,0.3667,0.6333,0.3242,0.676,0.966,0.0341,0.0901,0.9097,0.615,0.385,0.999,0.001188,0.4417,0.558
967.jpg,17.288990020751953,0.8732983469963074,0.7773,0.2227,0.4495,0.551,0.539,0.461,0.78,0.22,0.272,0.728,0.858,0.1422,0.0792,0.921,0.8823,0.11755,0.996,0.00407,0.3923,0.6074
968.jpg,15.586724281311035,0.8448423147201538,0.63,0.37,0.1624,0.8374,0.1277,0.8726,0.04535,0.9546,0.01567,0.9844,0.551,0.4495,0.4417,0.558,0.801,0.1993,0.993,0.006798,0.263,0.7373
969.jpg,17.698205947875977,0.88957679271698,0.126,0.874,0.1646,0.8354,0.3594,0.6406,0.02737,0.9727,0.03067,0.969,0.85,0.15,0.3486,0.6514,0.9263,0.07367,0.9985,0.0014105,0.508,0.4922
970.jpg,15.280664443969727,0.8484874367713928,0.74,0.2598,0.363,0.637,0.1993,0.801,0.04468,0.955,0.02002,0.98,0.8706,0.1294,0.551,0.4495,0.858,0.1422,0.997,0.003027,0.3887,0.6113
971.jpg,17.225210189819336,0.8599473834037781,0.2227,0.7773,0.1624,0.8374,0.593,0.4072,0.2366,0.7637,0.0967,0.9033,0.907,0.0927,0.1442,0.856,0.964,0.03622,1.0,0.0002378,0.57,0.4302
972.jpg,19.498891830444336,0.9034795165061951,0.4148,0.585,0.547,0.4534,0.793,0.2069,0.2659,0.734,0.1242,0.876,0.4844,0.5156,0.604,0.396,0.9004,0.0995,0.999,0.001,0.4534,0.547
973.jpg,15.562902450561523,0.8566693067550659,0.1561,0.8438,0.251,0.749,0.7983,0.2018,0.1404,0.86,0.03622,0.964,0.4844,0.5156,0.6,0.4,0.879,0.12085,0.999,0.0008426,0.4417,0.558
974.jpg,18.503679275512695,0.8838931918144226,0.2281,0.772,0.7056,0.2942,0.78,0.22,0.07056,0.929,0.01263,0.9873,0.385,0.615,0.8457,0.154,0.231,0.769,0.998,0.002083,0.3923,0.6074
975.jpg,15.049103736877441,0.8516601324081421,0.314,0.686,0.4148,0.585,0.251,0.749,0.01942,0.9805,0.01473,0.9854,0.852,0.1481,0.709,0.291,0.9614,0.03845,0.996,0.004005,0.2598,0.74
976.jpg,24.886642456054688,0.9450300335884094,0.725,0.2751,0.9893,0.01065,0.4688,0.5312,0.4226,0.5776,0.796,0.2043,0.976,0.02405,0.07587,0.9243,0.4883,0.5117,0.997,0.003075,0.9707,0.02931
977.jpg,19.114051818847656,0.8863945603370667,0.04742,0.9526,0.269,0.731,0.4456,0.5547,0.01116,0.989,0.007935,0.992,0.637,0.363,0.2783,0.7217,0.457,0.543,0.977,0.02298,0.263,0.7373
978.jpg,16.824209213256836,0.8515135645866394,0.551,0.4495,0.6187,0.381,0.644,0.3557,0.558,0.4417,0.4688,0.5312,0.921,0.0792,0.251,0.749,0.7124,0.2878,0.999,0.001188,0.604,0.396
979.jpg,17.309410095214844,0.8776234984397888,0.979,0.0208,0.5,0.5,0.2451,0.755,0.3923,0.6074,0.1422,0.858,0.852,0.1481,0.2173,0.7827,0.3416,0.658,0.9946,0.00522,0.396,0.604
980.jpg,16.506427764892578,0.8310722708702087,0.4,0.6,0.6724,0.3276,0.3242,0.676,0.00582,0.994,0.01224,0.988,0.2568,0.743,0.3738,0.626,0.4226,0.5776,0.987,0.01302,0.1348,0.865
981.jpg,15.652409553527832,0.7114166021347046,0.562,0.4377,0.7217,0.2783,0.922,0.07806,0.1943,0.8057,0.02443,0.9756,0.7188,0.2815,0.434,0.566,0.2173,0.7827,0.976,0.02405,0.248,0.752
982.jpg,14.700967788696289,0.8197861909866333,0.0927,0.907,0.11755,0.8823,0.6,0.4,0.01718,0.983,0.01799,0.982,0.842,0.1582,0.63,0.37,0.679,0.3208,0.9976,0.002216,0.4727,0.5273
983.jpg,20.535594940185547,0.9095527529716492,0.626,0.3738,0.731,0.269,0.6406,0.3594,0.1968,0.803,0.0326,0.9673,0.829,0.171,0.4302,0.57,0.82,0.18,0.9976,0.00255,0.535,0.4648
984.jpg,22.56313133239746,0.9477962851524353,0.248,0.752,0.4226,0.5776,0.4302,0.57,0.2147,0.785,0.05835,0.942,0.686,0.314,0.4,0.6,0.6826,0.3174,0.997,0.002714,0.4844,0.5156
985.jpg,20.52067756652832,0.9207649827003479,0.154,0.8457,0.3208,0.679,0.658,0.3416,0.08386,0.916,0.0804,0.9194,0.9263,0.07367,0.3667,0.6333,0.9727,0.02759,1.0,0.0002003,0.539,0.461
986.jpg,20.203367233276367,0.9386981129646301,0.824,0.1755,0.1733,0.8267,0.4456,0.5547,0.0159,0.984,0.0159,0.984,0.686,0.314,0.2751,0.725,0.82,0.18,0.994,0.006096,0.658,0.3416
987.jpg,19.093685150146484,0.8499963283538818,0.434,0.566,0.6074,0.3923,0.3486,0.6514,0.0164,0.9834,0.0863,0.9136,0.887,0.1128,0.0753,0.925,0.4727,0.5273,0.9824,0.01744,0.686,0.314
988.jpg,24.167985916137695,0.9467087984085083,0.669,0.331,0.9497,0.05032,0.4,0.6,0.4226,0.5776,0.562,0.4377,0.9863,0.01363,0.05835,0.942,0.6226,0.3774,0.995,0.004757,0.948,0.05185
989.jpg,19.317153930664062,0.9307995438575745,0.785,0.2147,0.171,0.829,0.254,0.746,0.0695,0.9307,0.01942,0.9805,0.856,0.1442,0.3242,0.676,0.6826,0.3174,0.9917,0.008316,0.637,0.363
990.jpg,22.177879333496094,0.9360555410385132,0.4495,0.551,0.1733,0.8267,0.272,0.728,0.2422,0.758,0.10376,0.8965,0.803,0.1968,0.1128,0.887,0.8965,0.10376,0.9995,0.0004077,0.539,0.461
991.jpg,17.98504638671875,0.9014084339141846,0.4377,0.562,0.5117,0.4883,0.3923,0.6074,0.15,0.85,0.11755,0.8823,0.911,0.0888,0.126,0.874,0.947,0.0534,0.9995,0.0004878,0.5117,0.4883
992.jpg,19.702159881591797,0.9279650449752808,0.8706,0.1294,0.8267,0.1733,0.731,0.269,0.7217,0.2783,0.2043,0.796,0.9097,0.0901,0.3108,0.6895,0.923,0.07697,0.9985,0.0014105,0.593,0.4072
993.jpg,19.35273551940918,0.9266958236694336,0.2451,0.755,0.2338,0.766,0.269,0.731,0.01428,0.986,0.01772,0.9824,0.434,0.566,0.7124,0.2878,0.84,0.1603,0.9927,0.007347,0.1968,0.803
994.jpg,20.975862503051758,0.9268568158149719,0.1919,0.808,0.248,0.752,0.2783,0.7217,0.2751,0.725,0.0223,0.9775,0.788,0.212,0.2815,0.7188,0.4456,0.5547,0.9917,0.008316,0.693,0.3074
995.jpg,19.912090301513672,0.9280396699905396,0.04272,0.9575,0.1824,0.8174,0.4688,0.5312,0.1624,0.8374,0.1242,0.876,0.9087,0.0914,0.5,0.5,0.9834,0.01666,0.9995,0.0004656,0.746,0.254
996.jpg,19.51728057861328,0.9224937558174133,0.4036,0.596,0.248,0.752,0.4036,0.596,0.6895,0.3108,0.272,0.728,0.9194,0.0804,0.04272,0.9575,0.551,0.4495,0.9985,0.0014105,0.4148,0.585
997.jpg,20.241985321044922,0.9177592992782593,0.0526,0.9473,0.508,0.4922,0.7124,0.2878,0.1624,0.8374,0.1688,0.831,0.977,0.02298,0.4,0.6,0.8174,0.1824,0.9985,0.001285,0.5547,0.4456
998.jpg,18.01558494567871,0.9109717011451721,0.4187,0.5815,0.3242,0.676,0.4263,0.5737,0.04025,0.96,0.00899,0.991,0.772,0.2281,0.434,0.566,0.7983,0.2018,0.993,0.00701,0.3523,0.648
999.jpg,23.26456069946289,0.9411948323249817,0.6406,0.3594,0.977,0.02298,0.772,0.2281,0.758,0.2422,0.8354,0.1646,0.963,0.03732,0.08154,0.9185,0.813,0.1871,0.9985,0.0017,0.9272,0.07263
1000.jpg,18.963991165161133,0.9170287251472473,0.508,0.4922,0.2815,0.7188,0.4187,0.5815,0.0716,0.928,0.07587,0.9243,0.9136,0.0863,0.4302,0.57,0.7188,0.2815,0.998,0.00202,0.4226,0.5776
1001.jpg,18.217758178710938,0.8965206146240234,0.2173,0.7827,0.18,0.82,0.3276,0.6724,0.03964,0.9604,0.02405,0.976,0.852,0.1481,0.396,0.604,0.9175,0.0827,0.998,0.001755,0.57,0.4302
1002.jpg,18.85411262512207,0.9104239344596863,0.803,0.1968,0.496,0.504,0.4766,0.5234,0.2847,0.7153,0.1366,0.8633,0.8613,0.1384,0.1993,0.801,0.6655,0.3345,0.993,0.006905,0.2942,0.7056
1003.jpg,20.135698318481445,0.9014832973480225,0.4688,0.5312,0.4036,0.596,0.248,0.752,0.1348,0.865,0.0619,0.938,0.78,0.22,0.10376,0.8965,0.4263,0.5737,0.9897,0.01001,0.3276,0.6724
1004.jpg,25.061323165893555,0.959830641746521,0.3276,0.6724,0.3738,0.626,0.3667,0.6333,0.2338,0.766,0.0601,0.94,0.813,0.1871,0.7056,0.2942,0.7217,0.2783,0.995,0.00483,0.693,0.3074
1005.jpg,18.879467010498047,0.9054861664772034,0.5273,0.4727,0.4805,0.5195,0.248,0.752,0.05032,0.9497,0.09534,0.905,0.8687,0.1312,0.755,0.2451,0.2878,0.7124,0.9736,0.02635,0.589,0.4111
1006.jpg,19.95410919189453,0.9280986189842224,0.8105,0.1896,0.5273,0.4727,0.6333,0.3667,0.18,0.82,0.04535,0.9546,0.848,0.152,0.1688,0.831,0.725,0.2751,0.9985,0.001525,0.4148,0.585
1007.jpg,18.883066177368164,0.927038848400116,0.2043,0.796,0.3667,0.6333,0.5815,0.4187,0.10376,0.8965,0.04886,0.951,0.793,0.2069,0.2255,0.7744,0.923,0.07697,0.9995,0.0004306,0.4456,0.5547
1008.jpg,19.85030174255371,0.9331785440444946,0.4302,0.57,0.504,0.496,0.4456,0.5547,0.212,0.788,0.1919,0.808,0.9346,0.0656,0.1404,0.86,0.269,0.731,0.97,0.02975,0.4648,0.535
1009.jpg,18.252649307250977,0.9233953356742859,0.06464,0.9355,0.272,0.728,0.3242,0.676,0.02975,0.97,0.01519,0.985,0.6333,0.3667,0.7637,0.2366,0.655,0.3452,0.995,0.005062,0.3174,0.6826
1010.jpg,23.247669219970703,0.9360653758049011,0.669,0.331,0.938,0.0619,0.7124,0.2878,0.547,0.4534,0.743,0.2568,0.981,0.01883,0.05582,0.9443,0.734,0.2659,0.9976,0.002632,0.948,0.05185
1011.jpg,19.11478042602539,0.9338223338127136,0.03906,0.961,0.1779,0.8223,0.6,0.4,0.08154,0.9185,0.01224,0.988,0.8613,0.1384,0.2878,0.7124,0.9004,0.0995,0.9937,0.00629,0.3416,0.658
1012.jpg,20.759017944335938,0.9247843027114868,0.07697,0.923,0.0628,0.937,0.1052,0.895,0.04535,0.9546,0.0511,0.9487,0.7905,0.2095,0.1871,0.813,0.3557,0.644,0.9795,0.02034,0.434,0.566
1013.jpg,23.582782745361328,0.9523366689682007,0.4,0.6,0.973,0.02676,0.655,0.3452,0.758,0.2422,0.856,0.1442,0.955,0.04468,0.766,0.2338,0.3242,0.676,0.89,0.1097,0.8823,0.11755
1014.jpg,23.160961151123047,0.9370276927947998,0.9346,0.0656,0.4226,0.5776,0.2147,0.785,0.4766,0.5234,0.4111,0.589,0.829,0.171,0.1144,0.8857,0.2751,0.725,0.937,0.0628,0.769,0.231
1015.jpg,22.91002082824707,0.9223685264587402,0.8916,0.1082,0.7827,0.2173,0.2783,0.7217,0.2783,0.7217,0.1943,0.8057,0.8105,0.1896,0.01854,0.9814,0.07477,0.9253,0.6895,0.3108,0.725,0.2751
1016.jpg,25.60150718688965,0.9371678233146667,0.3174,0.6826,0.1082,0.8916,0.4302,0.57,0.1624,0.8374,0.2095,0.7905,0.4844,0.5156,0.9307,0.0695,0.1442,0.856,0.946,0.0542,0.562,0.4377
1017.jpg,18.587749481201172,0.9165866374969482,0.304,0.696,0.856,0.1442,0.126,0.874,0.547,0.4534,0.4187,0.5815,0.961,0.03906,0.679,0.3208,0.752,0.248,0.987,0.01302,0.902,0.0981
1018.jpg,25.140230178833008,0.8743300437927246,0.0851,0.915,0.496,0.504,0.1824,0.8174,0.1666,0.8335,0.06097,0.939,0.749,0.251,0.1968,0.803,0.05664,0.9434,0.4844,0.5156,0.6226,0.3774
1019.jpg,28.737173080444336,0.9514046311378479,0.1097,0.89,0.0804,0.9194,0.3108,0.6895,0.04813,0.9517,0.0159,0.984,0.655,0.3452,0.5117,0.4883,0.746,0.254,0.9717,0.02844,0.7773,0.2227
1020.jpg,22.458419799804688,0.9472375512123108,0.535,0.4648,0.496,0.504,0.2338,0.766,0.3594,0.6406,0.3557,0.644,0.967,0.03308,0.1919,0.808,0.648,0.3523,0.9937,0.00649,0.686,0.314
1021.jpg,21.4403133392334,0.7788687348365784,0.363,0.637,0.57,0.4302,0.1128,0.887,0.05664,0.9434,0.251,0.749,0.9834,0.0164,0.001574,0.9985,0.02844,0.9717,0.982,0.01799,0.813,0.1871
1022.jpg,18.938493728637695,0.9207725524902344,0.9487,0.0511,0.4727,0.5273,0.5156,0.4844,0.0981,0.902,0.04147,0.9585,0.4648,0.535,0.4456,0.5547,0.547,0.4534,0.997,0.003075,0.4263,0.5737
1023.jpg,17.64565086364746,0.9084199666976929,0.4377,0.562,0.2451,0.755,0.5312,0.4688,0.2815,0.7188,0.1666,0.8335,0.923,0.07697,0.1052,0.895,0.596,0.4036,0.998,0.002115,0.1603,0.84
1024.jpg,19.868478775024414,0.8612854480743408,0.6113,0.3887,0.801,0.1993,0.6333,0.3667,0.0695,0.9307,0.01065,0.9893,0.699,0.3008,0.3208,0.679,0.6514,0.3486,0.78,0.22,0.248,0.752
1025.jpg,19.23589515686035,0.8947854042053223,0.3276,0.6724,0.6514,0.3486,0.785,0.2147,0.152,0.848,0.0575,0.9424,0.562,0.4377,0.731,0.269,0.5234,0.4766,0.988,0.012054,0.6333,0.3667
1026.jpg,19.641708374023438,0.8742663860321045,0.3923,0.6074,0.89,0.1097,0.796,0.2043,0.1481,0.852,0.0637,0.9365,0.551,0.4495,0.788,0.212,0.551,0.4495,0.97,0.02975,0.669,0.331
1027.jpg,19.41203498840332,0.8921477198600769,0.1896,0.8105,0.5156,0.4844,0.4883,0.5117,0.154,0.8457,0.0534,0.947,0.808,0.1919,0.4377,0.562,0.396,0.604,0.9736,0.02635,0.3008,0.699
1028.jpg,24.357826232910156,0.9314773082733154,0.304,0.696,0.2974,0.7026,0.2018,0.7983,0.01263,0.9873,0.01343,0.9863,0.539,0.461,0.3242,0.676,0.231,0.769,0.9546,0.04535,0.743,0.2568
1029.jpg,17.295612335205078,0.8742795586585999,0.15,0.85,0.4148,0.585,0.2147,0.785,0.126,0.874,0.1624,0.8374,0.7983,0.2018,0.2255,0.7744,0.0863,0.9136,0.9307,0.0695,0.6514,0.3486
1030.jpg,21.874290466308594,0.9316893815994263,0.4688,0.5312,0.381,0.6187,0.2394,0.7607,0.01473,0.9854,0.01567,0.9844,0.0981,0.902,0.6895,0.3108,0.07367,0.9263,0.9087,0.0914,0.3557,0.644
1031.jpg,18.052221298217773,0.8825638890266418,0.10376,0.8965,0.4302,0.57,0.248,0.752,0.1348,0.865,0.2751,0.725,0.8633,0.1366,0.3208,0.679,0.22,0.78,0.941,0.0592,0.5273,0.4727
1032.jpg,23.741416931152344,0.940228283405304,0.7373,0.263,0.956,0.044,0.7217,0.2783,0.626,0.3738,0.785,0.2147,0.988,0.01243,0.07367,0.9263,0.734,0.2659,0.999,0.000883,0.9517,0.04813
