image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects
853.jpg,,,0.251,0.749,0.01718,0.983,0.02097,0.979,0.3486,0.6514,0.434,0.566
854.jpg,,,0.381,0.6187,0.0336,0.9663,0.0914,0.9087,0.648,0.3523,0.263,0.7373
855.jpg,,,0.1225,0.8774,0.03021,0.9697,0.04208,0.958,0.728,0.272,0.2043,0.796
856.jpg,,,0.3923,0.6074,0.1919,0.808,0.2281,0.772,0.37,0.63,0.154,0.8457
857.jpg,,,0.154,0.8457,0.1052,0.895,0.2568,0.743,0.858,0.1422,0.0542,0.946
858.jpg,,,0.4805,0.5195,0.03021,0.9697,0.07587,0.9243,0.596,0.4036,0.06323,0.9365
859.jpg,,,0.4148,0.585,0.676,0.3242,0.696,0.304,0.941,0.0592,0.0876,0.9126
860.jpg,,,0.1225,0.8774,0.04272,0.9575,0.1128,0.887,0.769,0.231,0.2974,0.7026
862.jpg,,,0.1993,0.801,0.01428,0.986,0.01744,0.9824,0.3887,0.6113,0.263,0.7373
863.jpg,,,0.2659,0.734,0.02844,0.9717,0.02002,0.98,0.5273,0.4727,0.2942,0.7056
865.jpg,,,0.2255,0.7744,0.03308,0.967,0.02596,0.974,0.686,0.314,0.2751,0.725
866.jpg,,,0.0888,0.911,0.07587,0.9243,0.094,0.906,0.585,0.4148,0.3381,0.662
868.jpg,,,0.1481,0.852,0.02556,0.9746,0.0379,0.962,0.7983,0.2018,0.11597,0.8843
869.jpg,,,0.4766,0.5234,0.6724,0.3276,0.7373,0.263,0.9336,0.0666,0.2451,0.755
870.jpg,,,0.2147,0.785,0.01243,0.988,0.0223,0.9775,0.269,0.731,0.2942,0.7056
872.jpg,,,0.2878,0.7124,0.01567,0.9844,0.03845,0.9614,0.4111,0.589,0.3174,0.6826
875.jpg,,,0.06854,0.9316,0.02844,0.9717,0.07477,0.9253,0.7153,0.2847,0.0716,0.928
876.jpg,,,0.11127,0.8887,0.01428,0.986,0.02002,0.98,0.434,0.566,0.4766,0.5234
877.jpg,,,0.0827,0.9175,0.01363,0.9863,0.03067,0.969,0.4688,0.5312,0.314,0.686
878.jpg,,,0.1366,0.8633,0.07056,0.929,0.04742,0.9526,0.4072,0.593,0.1824,0.8174
879.jpg,,,0.2095,0.7905,0.0927,0.907,0.06757,0.9326,0.6074,0.3923,0.291,0.709
880.jpg,,,0.0792,0.921,0.055,0.945,0.0981,0.902,0.84,0.1603,0.06757,0.9326
881.jpg,,,0.5195,0.4805,0.8154,0.1848,0.7056,0.2942,0.865,0.1348,0.152,0.848
883.jpg,,,0.0995,0.9004,0.01406,0.986,0.06097,0.939,0.5737,0.4263,0.0827,0.9175
884.jpg,,,0.0995,0.9004,0.04025,0.96,0.08386,0.916,0.4766,0.5234,0.269,0.731
885.jpg,,,0.1582,0.842,0.03677,0.9634,0.07477,0.9253,0.2942,0.7056,0.37,0.63
886.jpg,,,0.1128,0.887,0.0927,0.907,0.0792,0.921,0.4495,0.551,0.2394,0.7607
888.jpg,,,0.05185,0.948,0.4844,0.5156,0.4844,0.5156,0.9863,0.01363,0.003593,0.9966
889.jpg,,,0.1329,0.867,0.02097,0.979,0.03067,0.969,0.551,0.4495,0.0792,0.921
890.jpg,,,0.2847,0.7153,0.0511,0.9487,0.04272,0.9575,0.1603,0.84,0.3486,0.6514
891.jpg,,,0.1082,0.8916,0.0637,0.9365,0.03114,0.9688,0.7905,0.2095,0.291,0.709
892.jpg,,,0.2227,0.7773,0.02844,0.9717,0.0666,0.9336,0.4648,0.535,0.1688,0.831
893.jpg,,,0.2069,0.793,0.044,0.956,0.1242,0.876,0.5273,0.4727,0.11755,0.8823
894.jpg,,,0.5195,0.4805,0.003593,0.9966,0.003376,0.9966,0.6113,0.3887,0.2942,0.7056
895.jpg,,,0.04025,0.96,0.0876,0.9126,0.04813,0.9517,0.986,0.01406,0.10376,0.8965
896.jpg,,,0.57,0.4302,0.04886,0.951,0.0346,0.9653,0.8174,0.1824,0.11676,0.8833
897.jpg,,,0.2815,0.7188,0.0888,0.911,0.0628,0.937,0.8823,0.11755,0.0927,0.907
898.jpg,,,0.539,0.461,0.0901,0.9097,0.07263,0.9272,0.7827,0.2173,0.02518,0.9746
899.jpg,,,0.0804,0.9194,0.02298,0.977,0.1009,0.899,0.9785,0.02129,0.002216,0.9976
900.jpg,,,0.7607,0.2394,0.07697,0.923,0.03906,0.961,0.4844,0.5156,0.3774,0.6226
901.jpg,,,0.04083,0.959,0.171,0.829,0.1461,0.854,0.945,0.055,0.0666,0.9336
902.jpg,,,0.2255,0.7744,0.363,0.637,0.4727,0.5273,0.9194,0.0804,0.0851,0.915
903.jpg,,,0.02405,0.976,0.0248,0.975,0.01692,0.983,0.547,0.4534,0.4883,0.5117
904.jpg,,,0.831,0.1688,0.02097,0.979,0.005302,0.9946,0.5195,0.4805,0.585,0.4148
905.jpg,,,0.04535,0.9546,0.01854,0.9814,0.00522,0.9946,0.63,0.37,0.3594,0.6406
906.jpg,,,0.1442,0.856,0.01971,0.9805,0.01302,0.987,0.82,0.18,0.504,0.496
907.jpg,,,0.1824,0.8174,0.002434,0.9976,0.003027,0.997,0.772,0.2281,0.4302,0.57
908.jpg,,,0.604,0.396,0.05032,0.9497,0.02596,0.974,0.7773,0.2227,0.2338,0.766
909.jpg,,,0.4072,0.593,0.00986,0.99,0.00871,0.991,0.543,0.457,0.05582,0.9443
910.jpg,,,0.3381,0.662,0.5156,0.4844,0.434,0.566,0.928,0.0716,0.04813,0.9517
911.jpg,,,0.363,0.637,0.00289,0.997,0.00819,0.9917,0.693,0.3074,0.1422,0.858
912.jpg,,,0.1009,0.899,0.01033,0.9897,0.007233,0.9927,0.6113,0.3887,0.09534,0.905
913.jpg,,,0.1733,0.8267,0.012825,0.9873,0.01363,0.9863,0.785,0.2147,0.1384,0.8613
914.jpg,,,0.22,0.78,0.1646,0.8354,0.0716,0.928,0.937,0.0628,0.01385,0.9863
915.jpg,,,0.728,0.272,0.0145,0.9854,0.00454,0.9956,0.915,0.0851,0.4148,0.585
916.jpg,,,0.1666,0.8335,0.0205,0.9795,0.011505,0.9883,0.9243,0.07587,0.2069,0.793
917.jpg,,,0.02759,0.9727,0.011505,0.9883,0.00468,0.995,0.856,0.1442,0.1404,0.86
918.jpg,,,0.126,0.874,0.012054,0.988,0.01363,0.9863,0.4148,0.585,0.1896,0.8105
919.jpg,,,0.8857,0.1144,0.3108,0.6895,0.01049,0.9897,0.8105,0.1896,0.8267,0.1733
920.jpg,,,0.2069,0.793,0.02676,0.973,0.006588,0.9937,0.824,0.1755,0.2598,0.74
921.jpg,,,0.2942,0.7056,0.755,0.2451,0.78,0.22,0.939,0.06097,0.0575,0.9424
922.jpg,,,0.0967,0.9033,0.03906,0.961,0.04208,0.958,0.7026,0.2974,0.2815,0.7188
923.jpg,,,0.02194,0.978,0.094,0.906,0.0511,0.9487,0.7983,0.2018,0.508,0.4922
924.jpg,,,0.709,0.291,0.1688,0.831,0.1277,0.8726,0.9087,0.0914,0.1242,0.876
925.jpg,,,0.1144,0.8857,0.04468,0.955,0.07367,0.9263,0.907,0.0927,0.4495,0.551
926.jpg,,,0.0534,0.947,0.07806,0.922,0.18,0.82,0.8374,0.1624,0.0927,0.907
927.jpg,,,0.05835,0.942,0.03677,0.9634,0.212,0.788,0.6187,0.381,0.37,0.63
928.jpg,,,0.2018,0.7983,0.1348,0.865,0.1052,0.895,0.743,0.2568,0.1755,0.824
929.jpg,,,0.2095,0.7905,0.0628,0.937,0.12085,0.879,0.7153,0.2847,0.06464,0.9355
930.jpg,,,0.0981,0.902,0.11127,0.8887,0.126,0.874,0.5117,0.4883,0.152,0.848
931.jpg,,,0.1943,0.8057,0.05032,0.9497,0.1384,0.8613,0.6406,0.3594,0.044,0.956
932.jpg,,,0.4922,0.508,0.82,0.18,0.7153,0.2847,0.929,0.07056,0.2281,0.772
933.jpg,,,0.02931,0.9707,0.0901,0.9097,0.1646,0.8354,0.6187,0.381,0.1779,0.8223
934.jpg,,,0.1023,0.8975,0.02718,0.9727,0.1082,0.8916,0.4036,0.596,0.2942,0.7056
935.jpg,,,0.2974,0.7026,0.2095,0.7905,0.457,0.543,0.547,0.4534,0.094,0.906
936.jpg,,,0.06757,0.9326,0.00871,0.991,0.044,0.956,0.4148,0.585,0.1442,0.856
937.jpg,,,0.0341,0.966,0.01519,0.985,0.02975,0.97,0.749,0.251,0.0981,0.902
938.jpg,,,0.06097,0.939,0.02518,0.9746,0.04813,0.9517,0.829,0.171,0.1603,0.84
939.jpg,,,0.4187,0.5815,0.01543,0.9844,0.03308,0.967,0.154,0.8457,0.396,0.604
940.jpg,,,0.0827,0.9175,0.0637,0.9365,0.1896,0.8105,0.679,0.3208,0.0637,0.9365
941.jpg,,,0.03067,0.969,0.05835,0.942,0.07697,0.923,0.8105,0.1896,0.11755,0.8823
942.jpg,,,0.0981,0.902,0.0159,0.984,0.03964,0.9604,0.831,0.1688,0.0792,0.921
943.jpg,,,0.4648,0.535,0.6655,0.3345,0.696,0.304,0.9697,0.03021,0.1192,0.881
944.jpg,,,0.03067,0.969,0.1871,0.813,0.1082,0.8916,0.9253,0.07477,0.07263,0.9272
945.jpg,,,0.0981,0.902,0.04147,0.9585,0.0628,0.937,0.7188,0.2815,0.1733,0.8267
946.jpg,,,0.07587,0.9243,0.1023,0.8975,0.11597,0.8843,0.8457,0.154,0.0863,0.9136
947.jpg,,,0.4072,0.593,0.2095,0.7905,0.1603,0.84,0.63,0.37,0.2598,0.74
948.jpg,,,0.05835,0.942,0.03845,0.9614,0.0863,0.9136,0.6724,0.3276,0.1023,0.8975
949.jpg,,,0.2815,0.7188,0.04813,0.9517,0.0901,0.9097,0.3738,0.626,0.5156,0.4844
950.jpg,,,0.1603,0.84,0.0326,0.9673,0.0827,0.9175,0.7124,0.2878,0.07587,0.9243
951.jpg,,,0.07477,0.9253,0.06854,0.9316,0.11127,0.8887,0.921,0.0792,0.0967,0.9033
952.jpg,,,0.1404,0.86,0.0888,0.911,0.1082,0.8916,0.7905,0.2095,0.055,0.945
953.jpg,,,0.0901,0.9097,0.03906,0.961,0.04535,0.9546,0.813,0.1871,0.094,0.906
954.jpg,,,0.396,0.604,0.6,0.4,0.728,0.272,0.969,0.03067,0.0326,0.9673
955.jpg,,,0.3174,0.6826,0.001727,0.998,0.004265,0.9956,0.5234,0.4766,0.4805,0.5195
956.jpg,,,0.07587,0.9243,0.3008,0.699,0.1848,0.8154,0.876,0.1242,0.02802,0.972
957.jpg,,,0.254,0.746,0.00468,0.995,0.007576,0.992,0.626,0.3738,0.728,0.272
958.jpg,,,0.2422,0.758,0.007122,0.9927,0.00454,0.9956,0.709,0.291,0.331,0.669
959.jpg,,,0.6,0.4,0.00573,0.994,0.00746,0.9927,0.78,0.22,0.2815,0.7188
960.jpg,,,0.82,0.18,0.01263,0.9873,0.01224,0.988,0.709,0.291,0.15,0.85
961.jpg,,,0.9087,0.0914,0.006145,0.9937,0.00483,0.995,0.3174,0.6826,0.1242,0.876
962.jpg,,,0.5234,0.4766,0.01692,0.983,0.02931,0.9707,0.5776,0.4226,0.648,0.3523
963.jpg,,,0.1067,0.893,0.04672,0.953,0.03021,0.9697,0.9497,0.05032,0.07263,0.9272
964.jpg,,,0.1755,0.824,0.02759,0.9727,0.03021,0.9697,0.9663,0.0336,0.2366,0.7637
965.jpg,,,0.535,0.4648,0.385,0.615,0.6333,0.3667,0.856,0.1442,0.1009,0.899
966.jpg,,,0.699,0.3008,0.2043,0.796,0.1312,0.8687,0.9272,0.07263,0.126,0.874
967.jpg,,,0.5776,0.4226,0.331,0.669,0.1009,0.899,0.7124,0.2878,0.07477,0.9253
968.jpg,,,0.2847,0.7153,0.0223,0.9775,0.01017,0.9897,0.4,0.6,0.2815,0.7188
969.jpg,,,0.05032,0.9497,0.02194,0.978,0.02162,0.9785,0.867,0.1329,0.11597,0.8843
970.jpg,,,0.709,0.291,0.00899,0.991,0.01744,0.9824,0.655,0.3452,0.1624,0.8374
971.jpg,,,0.3108,0.6895,0.1442,0.856,0.0716,0.928,0.874,0.126,0.1144,0.8857
972.jpg,,,0.769,0.231,0.0851,0.915,0.04535,0.9546,0.5776,0.4226,0.6,0.4
973.jpg,,,0.3887,0.6113,0.03677,0.9634,0.01543,0.9844,0.4377,0.562,0.4727,0.5273
974.jpg,,,0.658,0.3416,0.04208,0.958,0.02065,0.9795,0.5776,0.4226,0.3416,0.658
975.jpg,,,0.2974,0.7026,0.005913,0.994,0.00885,0.991,0.8105,0.1896,0.1688,0.831
976.jpg,,,0.3008,0.699,0.7373,0.263,0.808,0.1919,0.9736,0.02635,0.2147,0.785
977.jpg,,,0.1242,0.876,0.005554,0.9946,0.00468,0.995,0.6655,0.3345,0.06464,0.9355
978.jpg,,,0.658,0.3416,0.3523,0.648,0.4036,0.596,0.858,0.1422,0.2366,0.7637
979.jpg,,,0.948,0.05185,0.2598,0.74,0.126,0.874,0.7026,0.2974,0.248,0.752
980.jpg,,,0.1646,0.8354,0.006004,0.994,0.01322,0.987,0.2281,0.772,0.0827,0.9175
981.jpg,,,0.969,0.03067,0.0716,0.928,0.00619,0.9937,0.7217,0.2783,0.3887,0.6113
982.jpg,,,0.6826,0.3174,0.008255,0.9917,0.01666,0.9834,0.899,0.1009,0.3381,0.662
983.jpg,,,0.6514,0.3486,0.07587,0.9243,0.0145,0.9854,0.7188,0.2815,0.3774,0.6226
984.jpg,,,0.1348,0.865,0.15,0.85,0.04468,0.955,0.7026,0.2974,0.4727,0.5273
985.jpg,,,0.07697,0.923,0.0901,0.9097,0.055,0.945,0.9697,0.03021,0.126,0.874
986.jpg,,,0.7188,0.2815,0.01744,0.9824,0.01912,0.981,0.7026,0.2974,0.251,0.749
987.jpg,,,0.0851,0.915,0.02405,0.976,0.1348,0.865,0.867,0.1329,0.01799,0.982
988.jpg,,,0.585,0.4148,0.5815,0.4187,0.547,0.4534,0.9585,0.04147,0.1329,0.867
989.jpg,,,0.626,0.3738,0.02443,0.9756,0.011505,0.9883,0.831,0.1688,0.4072,0.593
990.jpg,,,0.1896,0.8105,0.1442,0.856,0.07587,0.9243,0.842,0.1582,0.1442,0.856
991.jpg,,,0.269,0.731,0.06097,0.939,0.07806,0.922,0.82,0.18,0.11127,0.8887
992.jpg,,,0.769,0.231,0.2847,0.7153,0.06757,0.9326,0.831,0.1688,0.2255,0.7744
993.jpg,,,0.0851,0.915,0.00669,0.993,0.007122,0.9927,0.4111,0.589,0.693,0.3074
994.jpg,,,0.07367,0.9263,0.154,0.8457,0.03162,0.9683,0.585,0.4148,0.2018,0.7983
995.jpg,,,0.03906,0.961,0.0888,0.911,0.1348,0.865,0.85,0.15,0.461,0.539
996.jpg,,,0.3667,0.6333,0.734,0.2659,0.2338,0.766,0.865,0.1348,0.03114,0.9688
997.jpg,,,0.07263,0.9272,0.07056,0.929,0.18,0.82,0.966,0.0341,0.1097,0.89
998.jpg,,,0.314,0.686,0.01082,0.9893,0.005062,0.995,0.669,0.331,0.396,0.604
999.jpg,,,0.396,0.604,0.8706,0.1294,0.696,0.304,0.956,0.044,0.251,0.749
1000.jpg,,,0.496,0.504,0.0601,0.94,0.04886,0.951,0.8633,0.1366,0.3345,0.6655
1001.jpg,,,0.1624,0.8374,0.01854,0.9814,0.01385,0.9863,0.6406,0.3594,0.4805,0.5195
1002.jpg,,,0.4456,0.5547,0.0888,0.911,0.04468,0.955,0.74,0.2598,0.1082,0.8916
1003.jpg,,,0.4922,0.508,0.04886,0.951,0.02931,0.9707,0.585,0.4148,0.0804,0.9194
1004.jpg,,,0.152,0.848,0.1666,0.8335,0.06757,0.9326,0.755,0.2451,0.6406,0.3594
1005.jpg,,,0.385,0.615,0.0223,0.9775,0.0534,0.947,0.648,0.3523,0.63,0.37
1006.jpg,,,0.9365,0.0637,0.1052,0.895,0.055,0.945,0.803,0.1968,0.07056,0.929
1007.jpg,,,0.1919,0.808,0.03622,0.964,0.02844,0.9717,0.8335,0.1666,0.1561,0.8438
1008.jpg,,,0.363,0.637,0.1067,0.893,0.1755,0.824,0.7905,0.2095,0.1242,0.876
1009.jpg,,,0.0967,0.9033,0.01033,0.9897,0.01692,0.983,0.6406,0.3594,0.4111,0.589
1010.jpg,,,0.5117,0.4883,0.6333,0.3667,0.596,0.4036,0.95,0.0496,0.07477,0.9253
1011.jpg,,,0.02162,0.9785,0.03964,0.9604,0.01116,0.989,0.801,0.1993,0.1582,0.842
1012.jpg,,,0.02263,0.9775,0.01666,0.9834,0.0511,0.9487,0.558,0.4417,0.1848,0.8154
1013.jpg,,,0.2366,0.7637,0.788,0.212,0.8726,0.1277,0.879,0.12085,0.9424,0.0575
1014.jpg,,,0.1582,0.842,0.658,0.3416,0.272,0.728,0.4148,0.585,0.1603,0.84
1015.jpg,,,0.7188,0.2815,0.231,0.769,0.1919,0.808,0.746,0.254,0.0326,0.9673
1016.jpg,,,0.0914,0.9087,0.2451,0.755,0.2043,0.796,0.314,0.686,0.9834,0.0164
1017.jpg,,,0.4148,0.585,0.248,0.752,0.18,0.82,0.916,0.08386,0.562,0.4377
1018.jpg,,,0.04337,0.9565,0.304,0.696,0.03677,0.9634,0.4456,0.5547,0.1919,0.808
1019.jpg,,,0.04025,0.96,0.06464,0.9355,0.01971,0.9805,0.57,0.4302,0.585,0.4148
1020.jpg,,,0.4727,0.5273,0.498,0.502,0.3242,0.676,0.945,0.055,0.1848,0.8154
1021.jpg,,,0.231,0.769,0.0496,0.95,0.1582,0.842,0.9795,0.02034,0.001389,0.9985
1022.jpg,,,0.951,0.04886,0.094,0.906,0.0601,0.94,0.2281,0.772,0.6724,0.3276
1023.jpg,,,0.3452,0.655,0.1624,0.8374,0.1312,0.8687,0.907,0.0927,0.0827,0.9175
1024.jpg,,,0.63,0.37,0.02002,0.98,0.00181,0.998,0.57,0.4302,0.2069,0.793
1025.jpg,,,0.3667,0.6333,0.05032,0.9497,0.02298,0.977,0.535,0.4648,0.4,0.6
1026.jpg,,,0.4072,0.593,0.05185,0.948,0.02065,0.9795,0.585,0.4148,0.3887,0.6113
1027.jpg,,,0.1919,0.808,0.02129,0.9785,0.01065,0.9893,0.637,0.363,0.3923,0.6074
1028.jpg,,,0.12085,0.879,0.02718,0.9727,0.01543,0.9844,0.7905,0.2095,0.1225,0.8774
1029.jpg,,,0.0876,0.9126,0.07587,0.9243,0.04672,0.953,0.385,0.615,0.4922,0.508
1030.jpg,,,0.3416,0.658,0.0223,0.9775,0.01224,0.988,0.3523,0.648,0.212,0.788
1031.jpg,,,0.1561,0.8438,0.248,0.752,0.0637,0.9365,0.648,0.3523,0.7124,0.2878
1032.jpg,,,0.508,0.4922,0.725,0.2751,0.7056,0.2942,0.965,0.03516,0.03845,0.9614
1033.jpg,,,0.1067,0.893,0.01484,0.9854,0.01883,0.981,0.5776,0.4226,0.1943,0.8057
1034.jpg,,,0.212,0.788,0.1242,0.876,0.01971,0.9805,0.363,0.637,0.4226,0.5776
1035.jpg,,,0.07263,0.9272,0.03677,0.9634,0.0248,0.975,0.7026,0.2974,0.1384,0.8613
1036.jpg,,,0.1144,0.8857,0.01883,0.981,0.004757,0.995,0.2227,0.7773,0.2659,0.734
1037.jpg,,,0.0967,0.9033,0.04672,0.953,0.02635,0.9736,0.2095,0.7905,0.263,0.7373
1038.jpg,,,0.07367,0.9263,0.01826,0.982,0.01406,0.986,0.5815,0.4187,0.04996,0.95
1039.jpg,,,0.1144,0.8857,0.0223,0.9775,0.04083,0.959,0.496,0.504,0.304,0.696
1040.jpg,,,0.04813,0.9517,0.01406,0.986,0.008316,0.9917,0.4,0.6,0.1366,0.8633
1041.jpg,,,0.1442,0.856,0.012825,0.9873,0.004906,0.995,0.461,0.539,0.3008,0.699
1042.jpg,,,0.1128,0.887,0.7827,0.2173,0.893,0.1067,0.994,0.005913,0.1366,0.8633
1043.jpg,,,0.1603,0.84,0.07587,0.9243,0.01495,0.985,0.589,0.4111,0.37,0.63
1044.jpg,,,0.0851,0.915,0.0321,0.968,0.0863,0.9136,0.772,0.2281,0.07367,0.9263
1045.jpg,,,0.07477,0.9253,0.0637,0.9365,0.04147,0.9585,0.6406,0.3594,0.2568,0.743
1046.jpg,,,0.3774,0.6226,0.0804,0.9194,0.0526,0.9473,0.7026,0.2974,0.1067,0.893
1047.jpg,,,0.0336,0.9663,0.0927,0.907,0.04535,0.9546,0.9443,0.05582,0.03876,0.9614
1048.jpg,,,0.03021,0.9697,0.0346,0.9653,0.01666,0.9834,0.755,0.2451,0.1384,0.8613
1049.jpg,,,0.08154,0.9185,0.0248,0.975,0.03021,0.9697,0.731,0.269,0.1561,0.8438
1050.jpg,,,0.171,0.829,0.03568,0.9644,0.02405,0.976,0.8267,0.1733,0.171,0.829
1051.jpg,,,0.0534,0.947,0.03964,0.9604,0.02002,0.98,0.6333,0.3667,0.1461,0.854
1052.jpg,,,0.06097,0.939,0.8354,0.1646,0.9097,0.0901,0.996,0.00407,0.1779,0.8223
1053.jpg,,,0.02333,0.9766,0.02718,0.9727,0.01495,0.985,0.82,0.18,0.1779,0.8223
1054.jpg,,,0.0876,0.9126,0.01343,0.9863,0.00971,0.99,0.3242,0.676,0.3594,0.6406
1055.jpg,,,0.07477,0.9253,0.007694,0.992,0.01133,0.989,0.734,0.2659,0.1993,0.801
1056.jpg,,,0.06464,0.9355,0.02162,0.9785,0.02065,0.9795,0.5117,0.4883,0.4226,0.5776
1057.jpg,,,0.10376,0.8965,0.04025,0.96,0.05582,0.9443,0.746,0.254,0.1144,0.8857
1058.jpg,,,0.3923,0.6074,0.12085,0.879,0.0995,0.9004,0.585,0.4148,0.0914,0.9087
1059.jpg,,,0.2815,0.7188,0.08154,0.9185,0.03021,0.9697,0.535,0.4648,0.461,0.539
1060.jpg,,,0.1481,0.852,0.013954,0.986,0.03021,0.9697,0.6333,0.3667,0.2815,0.7188
1061.jpg,,,0.0995,0.9004,0.0995,0.9004,0.02844,0.9717,0.9097,0.0901,0.381,0.6187
1062.jpg,,,0.05664,0.9434,0.01519,0.985,0.01854,0.9814,0.6826,0.3174,0.1688,0.831
1063.jpg,,,0.0637,0.9365,0.7637,0.2366,0.8706,0.1294,0.993,0.00701,0.1733,0.8267
1064.jpg,,,0.02162,0.9785,0.0341,0.966,0.0876,0.9126,0.874,0.126,0.1779,0.8223
1065.jpg,,,0.02405,0.976,0.04208,0.958,0.02556,0.9746,0.769,0.231,0.1009,0.899
1066.jpg,,,0.1461,0.854,0.01942,0.9805,0.02556,0.9746,0.808,0.1919,0.012146,0.988
1067.jpg,,,0.18,0.82,0.04468,0.955,0.04208,0.958,0.644,0.3557,0.1968,0.803
1068.jpg,,,0.0792,0.921,0.0876,0.9126,0.02263,0.9775,0.8267,0.1733,0.212,0.788
1069.jpg,,,0.2069,0.793,0.02333,0.9766,0.007812,0.992,0.2815,0.7188,0.3276,0.6724
1070.jpg,,,0.07806,0.922,0.0321,0.968,0.01772,0.9824,0.1582,0.842,0.3276,0.6724
1071.jpg,,,0.0656,0.9346,0.06097,0.939,0.04535,0.9546,0.7637,0.2366,0.07367,0.9263
1073.jpg,,,0.08386,0.916,0.02518,0.9746,0.00927,0.9907,0.562,0.4377,0.1461,0.854
1074.jpg,,,0.05032,0.9497,0.8374,0.1624,0.8975,0.1023,0.9956,0.00454,0.1733,0.8267
1075.jpg,,,0.0995,0.9004,0.01263,0.9873,0.011505,0.9883,0.4111,0.589,0.3923,0.6074
1076.jpg,,,0.03568,0.9644,0.00629,0.9937,0.007347,0.9927,0.2147,0.785,0.2878,0.7124
1077.jpg,,,0.1192,0.881,0.02759,0.9727,0.02298,0.977,0.7983,0.2018,0.0981,0.902
1078.jpg,,,0.055,0.945,0.03622,0.964,0.02596,0.974,0.902,0.0981,0.3276,0.6724
1079.jpg,,,0.1294,0.8706,0.05032,0.9497,0.03516,0.965,0.895,0.1052,0.3108,0.6895
1080.jpg,,,0.2878,0.7124,0.01385,0.9863,0.0164,0.9834,0.3887,0.6113,0.2366,0.7637
1081.jpg,,,0.508,0.4922,0.05185,0.948,0.05835,0.942,0.5234,0.4766,0.5195,0.4805
1082.jpg,,,0.04742,0.9526,0.04742,0.9526,0.07587,0.9243,0.769,0.231,0.15,0.85
1083.jpg,,,0.1082,0.8916,0.2095,0.7905,0.1442,0.856,0.82,0.18,0.2659,0.734
1084.jpg,,,0.03677,0.9634,0.09534,0.905,0.0379,0.962,0.8354,0.1646,0.596,0.4036
1085.jpg,,,0.0876,0.9126,0.6406,0.3594,0.8438,0.1561,0.9927,0.007233,0.2018,0.7983
1086.jpg,,,0.09534,0.905,0.055,0.945,0.01666,0.9834,0.8706,0.1294,0.1603,0.84
1087.jpg,,,0.04208,0.958,0.0336,0.9663,0.0496,0.95,0.9126,0.0876,0.171,0.829
1088.jpg,,,0.126,0.874,0.1481,0.852,0.0914,0.9087,0.8267,0.1733,0.3416,0.658
1089.jpg,,,0.547,0.4534,0.01495,0.985,0.03067,0.969,0.4072,0.593,0.6514,0.3486
1090.jpg,,,0.0792,0.921,0.02635,0.9736,0.0637,0.9365,0.906,0.094,0.2095,0.7905
1091.jpg,,,0.2043,0.796,0.02263,0.9775,0.02676,0.973,0.5815,0.4187,0.593,0.4072
1092.jpg,,,0.11127,0.8887,0.0341,0.966,0.01385,0.9863,0.699,0.3008,0.504,0.496
1093.jpg,,,0.1052,0.895,0.03308,0.967,0.02298,0.977,0.381,0.6187,0.1348,0.865
1094.jpg,,,0.07697,0.923,0.02405,0.976,0.01718,0.983,0.604,0.396,0.0336,0.9663
1095.jpg,,,0.07263,0.9272,0.04147,0.9585,0.02333,0.9766,0.3923,0.6074,0.0656,0.9346
1096.jpg,,,0.1688,0.831,0.09534,0.905,0.0981,0.902,0.566,0.434,0.2751,0.725
1097.jpg,,,0.2227,0.7773,0.1824,0.8174,0.1225,0.8774,0.7026,0.2974,0.3486,0.6514
1098.jpg,,,0.0876,0.9126,0.6,0.4,0.874,0.126,0.99,0.00956,0.2069,0.793
1099.jpg,,,0.1755,0.824,0.01322,0.987,0.0145,0.9854,0.248,0.752,0.272,0.728
1100.jpg,,,0.1733,0.8267,0.03845,0.9614,0.009125,0.9907,0.1779,0.8223,0.07056,0.929
1101.jpg,,,0.1422,0.858,0.02975,0.97,0.0237,0.976,0.4922,0.508,0.2227,0.7773
1102.jpg,,,0.11755,0.8823,0.011505,0.9883,0.03732,0.963,0.126,0.874,0.1312,0.8687
1103.jpg,,,0.0863,0.9136,0.0237,0.976,0.01385,0.9863,0.2974,0.7026,0.2394,0.7607
1104.jpg,,,0.02333,0.9766,0.03568,0.9644,0.0145,0.9854,0.6514,0.3486,0.1733,0.8267
1105.jpg,,,0.269,0.731,0.04886,0.951,0.05185,0.948,0.3486,0.6514,0.2568,0.743
1106.jpg,,,0.1422,0.858,0.04083,0.959,0.05032,0.9497,0.8223,0.1779,0.2878,0.7124
1107.jpg,,,0.1461,0.854,0.772,0.2281,0.907,0.0927,0.993,0.00701,0.1968,0.803
1108.jpg,,,0.1481,0.852,0.6655,0.3345,0.865,0.1348,0.989,0.01133,0.1943,0.8057
1109.jpg,,,0.1312,0.8687,0.7153,0.2847,0.8843,0.11597,0.9893,0.01065,0.1733,0.8267
1110.jpg,,,0.07056,0.929,0.3008,0.699,0.263,0.7373,0.979,0.02097,0.002182,0.998
1111.jpg,,,0.1348,0.865,0.746,0.254,0.907,0.0927,0.9873,0.01263,0.1666,0.8335
