image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Accurate and Natural Color Representation,"Inaccurate, Artifact and uncomfortable Color Cast","Harmonious, Suitable, and Aesthetically Pleasing Color Representation","Distorted, Unfitting, and Visually Displeasing Color Cast",Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects,Richly detailed, Blurry and indistinct,Sharp Aquatic Details,Blurred Movement,Natural Ambient Light,Artificial Light
1150.jpg,18.122587203979492,0.8025486469268799,0.1461,0.854,0.796,0.2043,0.6187,0.381,0.01116,0.989,0.18,0.82,0.9272,0.07263,0.626,0.3738,0.254,0.746,0.972,0.02802,0.8105,0.1896
1151.jpg,22.267690658569336,0.8882552981376648,0.263,0.7373,0.985,0.01519,0.5156,0.4844,0.1848,0.8154,0.7056,0.2942,0.996,0.003824,0.02518,0.9746,0.4148,0.585,0.9995,0.0005274,0.968,0.0321
1152.jpg,22.948871612548828,0.9370004534721375,0.2598,0.74,0.7905,0.2095,0.6333,0.3667,0.1404,0.86,0.2659,0.734,0.969,0.03067,0.7153,0.2847,0.496,0.504,0.9907,0.00927,0.8354,0.1646
1153.jpg,22.39461326599121,0.8870089054107666,0.3774,0.6226,0.937,0.0628,0.396,0.604,0.504,0.496,0.604,0.396,0.998,0.00205,0.01826,0.982,0.562,0.4377,0.999,0.0009255,0.961,0.03906
1154.jpg,23.985431671142578,0.9312247037887573,0.396,0.604,0.6724,0.3276,0.269,0.731,0.00956,0.99,0.1009,0.899,0.803,0.1968,0.769,0.231,0.7056,0.2942,0.992,0.007694,0.6826,0.3174
1155.jpg,22.734819412231445,0.8946064114570618,0.1848,0.8154,0.9185,0.08154,0.4072,0.593,0.2043,0.796,0.508,0.4922,0.998,0.001926,0.03308,0.967,0.5273,0.4727,0.999,0.0008693,0.958,0.04208
1156.jpg,22.62150001525879,0.8929546475410461,0.152,0.848,0.899,0.1009,0.2751,0.725,0.18,0.82,0.8154,0.1848,0.9995,0.0006666,0.01971,0.9805,0.6514,0.3486,0.999,0.001,0.9575,0.04272
1157.jpg,22.135623931884766,0.9049926400184631,0.01519,0.985,0.5776,0.4226,0.5312,0.4688,0.03568,0.9644,0.2751,0.725,0.9883,0.011505,0.686,0.314,0.381,0.6187,0.9927,0.007122,0.709,0.291
1158.jpg,23.402578353881836,0.8950433135032654,0.2018,0.7983,0.939,0.06097,0.251,0.749,0.251,0.749,0.5737,0.4263,0.998,0.001839,0.044,0.956,0.7026,0.2974,0.9995,0.0002532,0.9517,0.04813
1159.jpg,24.16225242614746,0.8968161344528198,0.1329,0.867,0.9473,0.0526,0.331,0.669,0.3381,0.662,0.749,0.251,0.9995,0.000536,0.0145,0.9854,0.915,0.0851,0.9995,0.0005703,0.9473,0.0526
1160.jpg,20.51791000366211,0.9464947581291199,0.3738,0.626,0.8823,0.11755,0.758,0.2422,0.1755,0.824,0.4495,0.551,0.9355,0.06464,0.15,0.85,0.2394,0.7607,0.9546,0.04535,0.752,0.248
1161.jpg,19.698410034179688,0.9405525326728821,0.3887,0.6113,0.7026,0.2974,0.2568,0.743,0.03964,0.9604,0.2783,0.7217,0.9736,0.02635,0.1348,0.865,0.615,0.385,0.992,0.007694,0.808,0.1919
1162.jpg,20.49179458618164,0.6680775284767151,0.3074,0.693,0.6514,0.3486,0.1943,0.8057,0.05185,0.948,0.1461,0.854,0.9966,0.003376,0.00956,0.99,0.535,0.4648,0.9995,0.0005975,0.907,0.0927
1163.jpg,24.098411560058594,0.8908705711364746,0.2147,0.785,0.9683,0.03162,0.3074,0.693,0.4883,0.5117,0.8354,0.1646,0.9995,0.0003626,0.0542,0.946,0.84,0.1603,0.9995,0.0004728,0.953,0.04672
1164.jpg,26.196575164794922,0.9401899576187134,0.0901,0.9097,0.385,0.615,0.2878,0.7124,0.0159,0.984,0.02443,0.9756,0.7188,0.2815,0.4377,0.562,0.679,0.3208,0.9824,0.01772,0.6826,0.3174
1165.jpg,22.914705276489258,0.9307668805122375,0.2451,0.755,0.5273,0.4727,0.385,0.615,0.07477,0.9253,0.2018,0.7983,0.8354,0.1646,0.4263,0.5737,0.0827,0.9175,0.848,0.152,0.731,0.269
1166.jpg,26.221323013305664,0.9350997805595398,0.504,0.496,0.566,0.434,0.686,0.314,0.0637,0.9365,0.07697,0.923,0.879,0.12085,0.746,0.254,0.749,0.251,0.998,0.00181,0.731,0.269
1167.jpg,23.939132690429688,0.8891635537147522,0.0995,0.9004,0.9424,0.0575,0.3594,0.6406,0.2018,0.7983,0.852,0.1481,0.9995,0.0005617,0.01678,0.9834,0.6724,0.3276,0.9985,0.001346,0.938,0.0619
1168.jpg,18.595102310180664,0.8787100315093994,0.1329,0.867,0.4495,0.551,0.434,0.566,0.07367,0.9263,0.2069,0.793,0.9473,0.0526,0.3174,0.6826,0.589,0.4111,0.995,0.004906,0.907,0.0927
1169.jpg,23.729150772094727,0.8912473917007446,0.1603,0.84,0.94,0.0601,0.1824,0.8174,0.2227,0.7773,0.725,0.2751,0.9995,0.000636,0.0346,0.9653,0.8267,0.1733,0.9995,0.0004728,0.937,0.0628
1170.jpg,23.826080322265625,0.895311713218689,0.551,0.4495,0.985,0.01519,0.396,0.604,0.2451,0.755,0.813,0.1871,0.9995,0.0005617,0.0628,0.937,0.7056,0.2942,0.999,0.001081,0.945,0.055
1171.jpg,20.484798431396484,0.9376986622810364,0.314,0.686,0.8613,0.1384,0.8174,0.1824,0.1242,0.876,0.385,0.615,0.9326,0.06757,0.07587,0.9243,0.4922,0.508,0.9688,0.03114,0.699,0.3008
1172.jpg,23.887359619140625,0.8932068347930908,0.2942,0.7056,0.9546,0.04535,0.4,0.6,0.2043,0.796,0.9033,0.0967,0.9995,0.0004656,0.02596,0.974,0.8354,0.1646,0.9995,0.000721,0.9097,0.0901
1173.jpg,24.134878158569336,0.9403597712516785,0.3208,0.679,0.2974,0.7026,0.496,0.504,0.02676,0.973,0.10376,0.8965,0.963,0.03732,0.7637,0.2366,0.813,0.1871,0.999,0.0009255,0.6724,0.3276
1174.jpg,23.945140838623047,0.8983059525489807,0.4,0.6,0.938,0.0619,0.3923,0.6074,0.1848,0.8154,0.8335,0.1666,0.9995,0.0005975,0.02844,0.9717,0.852,0.1481,0.9995,0.0005035,0.9136,0.0863
1175.jpg,24.261394500732422,0.9465987086296082,0.6333,0.3667,0.824,0.1755,0.2878,0.7124,0.04602,0.954,0.0981,0.902,0.867,0.1329,0.4727,0.5273,0.504,0.496,0.9956,0.0042,0.6074,0.3923
1176.jpg,23.730684280395508,0.8919787406921387,0.2847,0.7153,0.9824,0.01744,0.4844,0.5156,0.2173,0.7827,0.766,0.2338,0.9995,0.000721,0.03964,0.9604,0.655,0.3452,0.9985,0.001305,0.941,0.0592
1177.jpg,23.952791213989258,0.933379054069519,0.0888,0.911,0.4111,0.589,0.655,0.3452,0.055,0.945,0.1225,0.8774,0.9253,0.07477,0.4036,0.596,0.2783,0.7217,0.9854,0.01473,0.8105,0.1896
1178.jpg,23.835037231445312,0.9318616986274719,0.457,0.543,0.589,0.4111,0.543,0.457,0.0237,0.976,0.0914,0.9087,0.906,0.094,0.2942,0.7056,0.8374,0.1624,0.998,0.00181,0.585,0.4148
1179.jpg,24.12444305419922,0.9310943484306335,0.3452,0.655,0.7026,0.2974,0.539,0.461,0.01322,0.987,0.03677,0.9634,0.4727,0.5273,0.6226,0.3774,0.4,0.6,0.9487,0.0511,0.585,0.4148
1180.jpg,23.941761016845703,0.945407509803772,0.0716,0.928,0.562,0.4377,0.558,0.4417,0.04672,0.953,0.0981,0.902,0.9785,0.02129,0.5776,0.4226,0.3008,0.699,0.989,0.01133,0.8354,0.1646
1181.jpg,20.415599822998047,0.7048367261886597,0.0628,0.937,0.907,0.0927,0.4377,0.562,0.1384,0.8613,0.4727,0.5273,0.994,0.006004,0.00927,0.9907,0.1871,0.813,0.998,0.001839,0.82,0.18
1182.jpg,16.690902709960938,0.8892877697944641,0.731,0.269,0.966,0.0341,0.8706,0.1294,0.02263,0.9775,0.0716,0.928,0.4495,0.551,0.2366,0.7637,0.6187,0.381,0.984,0.0159,0.7056,0.2942
1183.jpg,21.38224220275879,0.8855695724487305,0.0876,0.9126,0.772,0.2281,0.2227,0.7773,0.1442,0.856,0.3738,0.626,0.997,0.002981,0.03906,0.961,0.593,0.4072,0.9985,0.001325,0.955,0.04468
1184.jpg,21.056486129760742,0.8802894949913025,0.2338,0.766,0.959,0.04083,0.254,0.746,0.2659,0.734,0.6226,0.3774,0.9966,0.003538,0.02097,0.979,0.3345,0.6655,0.9976,0.002216,0.9424,0.0575
1185.jpg,20.925880432128906,0.9179187417030334,0.3557,0.644,0.4226,0.5776,0.2227,0.7773,0.06757,0.9326,0.2227,0.7773,0.9854,0.0145,0.269,0.731,0.1943,0.8057,0.9907,0.00927,0.725,0.2751
1186.jpg,20.76439094543457,0.8748099207878113,0.0888,0.911,0.986,0.01428,0.6113,0.3887,0.2659,0.734,0.858,0.1422,0.994,0.00582,0.03622,0.964,0.3887,0.6113,0.9976,0.002323,0.941,0.0592
1187.jpg,20.873258590698242,0.8734452128410339,0.04025,0.96,0.977,0.02298,0.626,0.3738,0.3523,0.648,0.658,0.3416,0.991,0.00885,0.272,0.728,0.3486,0.6514,0.9976,0.00259,0.938,0.0619
1188.jpg,20.92841911315918,0.8730913996696472,0.044,0.956,0.955,0.04468,0.457,0.543,0.3594,0.6406,0.4187,0.5815,0.994,0.00573,0.1348,0.865,0.3774,0.6226,0.998,0.00202,0.946,0.0542
1189.jpg,24.81218147277832,0.9366735816001892,0.03964,0.9604,0.966,0.0341,0.626,0.3738,0.2366,0.7637,0.7744,0.2255,0.997,0.002758,0.1009,0.899,0.7905,0.2095,0.999,0.001099,0.9326,0.06757
1190.jpg,24.576574325561523,0.9342586994171143,0.1442,0.856,0.9673,0.0326,0.5273,0.4727,0.12085,0.879,0.637,0.363,0.9956,0.00433,0.06757,0.9326,0.74,0.2598,0.9976,0.002216,0.813,0.1871
1191.jpg,20.5335750579834,0.9411739706993103,0.1442,0.856,0.644,0.3557,0.5312,0.4688,0.0526,0.9473,0.06757,0.9326,0.9316,0.06854,0.8105,0.1896,0.1052,0.895,0.9307,0.0695,0.94,0.0601
1192.jpg,25.926738739013672,0.9364599585533142,0.1192,0.881,0.988,0.01243,0.615,0.385,0.596,0.4036,0.9424,0.0575,0.9985,0.001649,0.0656,0.9346,0.6406,0.3594,0.998,0.00181,0.9575,0.04272
1193.jpg,18.150062561035156,0.8849813342094421,0.543,0.457,0.958,0.04208,0.905,0.09534,0.0619,0.938,0.1242,0.876,0.709,0.291,0.254,0.746,0.4805,0.5195,0.978,0.02194,0.7217,0.2783
1194.jpg,20.25311851501465,0.918825626373291,0.18,0.82,0.824,0.1755,0.7124,0.2878,0.3594,0.6406,0.496,0.504,0.9673,0.0326,0.5195,0.4805,0.2422,0.758,0.961,0.03906,0.824,0.1755
1195.jpg,25.959562301635742,0.9333153963088989,0.05185,0.948,0.9883,0.011505,0.6895,0.3108,0.4844,0.5156,0.911,0.0888,0.9966,0.003538,0.0863,0.9136,0.679,0.3208,0.9985,0.001455,0.9253,0.07477
1196.jpg,22.775663375854492,0.9354334473609924,0.4805,0.5195,0.4,0.6,0.1242,0.876,0.005062,0.995,0.05582,0.9443,0.796,0.2043,0.3242,0.676,0.4111,0.589,0.9727,0.02718,0.746,0.254
1197.jpg,20.115196228027344,0.6434736847877502,0.152,0.848,0.5195,0.4805,0.396,0.604,0.0666,0.9336,0.0534,0.947,0.9473,0.0526,0.003765,0.996,0.15,0.85,0.9966,0.003273,0.749,0.251
1198.jpg,25.523757934570312,0.9355140924453735,0.08386,0.916,0.9897,0.01001,0.6514,0.3486,0.755,0.2451,0.922,0.07806,0.998,0.002182,0.1294,0.8706,0.749,0.251,0.9985,0.001597,0.9746,0.02556
1199.jpg,25.296634674072266,0.9350926876068115,0.09534,0.905,0.9824,0.01772,0.562,0.4377,0.5195,0.4805,0.915,0.0851,0.999,0.001017,0.09534,0.905,0.8354,0.1646,0.9995,0.0004728,0.978,0.02194
1200.jpg,23.452199935913086,0.9350075721740723,0.07056,0.929,0.988,0.01243,0.752,0.248,0.7217,0.2783,0.9355,0.06464,0.9976,0.00236,0.1294,0.8706,0.9087,0.0914,0.9995,0.0002532,0.971,0.02887
1201.jpg,23.83457374572754,0.9330706000328064,0.0827,0.9175,0.9927,0.007347,0.7153,0.2847,0.7905,0.2095,0.9346,0.0656,0.997,0.003172,0.2043,0.796,0.9316,0.06854,0.9995,0.000325,0.972,0.02802
1202.jpg,23.967334747314453,0.9099563360214233,0.02194,0.978,0.8706,0.1294,0.4534,0.547,0.1225,0.8774,0.921,0.0792,0.9966,0.00365,0.1312,0.8687,0.655,0.3452,0.922,0.07806,0.874,0.126
1203.jpg,24.056407928466797,0.91511470079422,0.05582,0.9443,0.8613,0.1384,0.604,0.396,0.3074,0.693,0.858,0.1422,0.9956,0.0044,0.1896,0.8105,0.7373,0.263,0.915,0.0851,0.8633,0.1366
1204.jpg,17.744070053100586,0.8825273513793945,0.3667,0.6333,0.9517,0.04813,0.848,0.152,0.04535,0.9546,0.1824,0.8174,0.8457,0.154,0.1225,0.8774,0.637,0.363,0.9688,0.03114,0.769,0.231
1205.jpg,25.207138061523438,0.9177611470222473,0.1277,0.8726,0.9004,0.0995,0.5234,0.4766,0.3594,0.6406,0.8457,0.154,0.996,0.003708,0.539,0.461,0.6187,0.381,0.881,0.1192,0.854,0.1461
1206.jpg,23.628101348876953,0.9402658939361572,0.785,0.2147,0.881,0.1192,0.385,0.615,0.01099,0.989,0.02129,0.9785,0.658,0.3416,0.6113,0.3887,0.396,0.604,0.991,0.00899,0.731,0.269
1207.jpg,24.645301818847656,0.9340174794197083,0.4456,0.5547,0.585,0.4148,0.3276,0.6724,0.044,0.956,0.04886,0.951,0.858,0.1422,0.6655,0.3345,0.84,0.1603,0.999,0.001081,0.734,0.2659
1208.jpg,20.195491790771484,0.888090193271637,0.2255,0.7744,0.558,0.4417,0.272,0.728,0.04813,0.9517,0.1666,0.8335,0.9526,0.04742,0.743,0.2568,0.3174,0.6826,0.974,0.02596,0.686,0.314
1209.jpg,24.7587947845459,0.9131196141242981,0.03906,0.961,0.9473,0.0526,0.6724,0.3276,0.381,0.6187,0.954,0.04602,0.996,0.003824,0.1646,0.8354,0.6113,0.3887,0.9697,0.03021,0.9243,0.07587
1210.jpg,25.276123046875,0.9241541028022766,0.02129,0.9785,0.8965,0.10376,0.6113,0.3887,0.3074,0.693,0.9185,0.08154,0.997,0.002846,0.1225,0.8774,0.6187,0.381,0.9707,0.02931,0.8633,0.1366
1211.jpg,20.554384231567383,0.6593720316886902,0.852,0.1481,0.9185,0.08154,0.5312,0.4688,0.1067,0.893,0.231,0.769,0.902,0.0981,0.00701,0.993,0.1097,0.89,0.996,0.003824,0.8975,0.1023
1212.jpg,25.856382369995117,0.9270180463790894,0.03114,0.9688,0.945,0.055,0.604,0.396,0.4036,0.596,0.9614,0.03845,0.9976,0.002672,0.06097,0.939,0.596,0.4036,0.9824,0.01772,0.929,0.07056
1213.jpg,26.165626525878906,0.9264756441116333,0.0326,0.9673,0.923,0.07697,0.6655,0.3345,0.1666,0.8335,0.842,0.1582,0.995,0.004906,0.154,0.8457,0.658,0.3416,0.976,0.02405,0.9272,0.07263
1214.jpg,25.38677406311035,0.9255642890930176,0.03308,0.967,0.867,0.1329,0.593,0.4072,0.22,0.78,0.8843,0.11597,0.989,0.01116,0.10376,0.8965,0.4805,0.5195,0.9355,0.06464,0.856,0.1442
1215.jpg,19.604127883911133,0.9001014828681946,0.212,0.788,0.946,0.0542,0.8726,0.1277,0.094,0.906,0.2422,0.758,0.7153,0.2847,0.248,0.752,0.8057,0.1943,0.9834,0.0164,0.8174,0.1824
1216.jpg,17.147111892700195,0.8864011168479919,0.551,0.4495,0.9424,0.0575,0.937,0.0628,0.0967,0.9033,0.1277,0.8726,0.881,0.1192,0.11127,0.8887,0.6187,0.381,0.9775,0.0223,0.7637,0.2366
1217.jpg,25.391910552978516,0.9234355092048645,0.04208,0.958,0.8706,0.1294,0.558,0.4417,0.2043,0.796,0.852,0.1481,0.994,0.00582,0.2659,0.734,0.7026,0.2974,0.9307,0.0695,0.89,0.1097
1218.jpg,23.556781768798828,0.9144200682640076,0.03964,0.9604,0.808,0.1919,0.3174,0.6826,0.2227,0.7773,0.758,0.2422,0.9937,0.00649,0.1896,0.8105,0.796,0.2043,0.895,0.1052,0.8154,0.1848
1219.jpg,24.985687255859375,0.9059230089187622,0.0534,0.947,0.956,0.044,0.8613,0.1384,0.593,0.4072,0.7983,0.2018,0.9844,0.01543,0.2173,0.7827,0.6226,0.3774,0.954,0.04602,0.923,0.07697
1220.jpg,24.652597427368164,0.9023559093475342,0.1023,0.8975,0.922,0.07806,0.801,0.1993,0.434,0.566,0.6074,0.3923,0.9805,0.01942,0.4226,0.5776,0.696,0.304,0.9614,0.03845,0.8774,0.1225
1221.jpg,24.84588623046875,0.9076610207557678,0.1943,0.8057,0.905,0.09534,0.7637,0.2366,0.4302,0.57,0.788,0.212,0.9873,0.01263,0.3774,0.6226,0.743,0.2568,0.94,0.0601,0.9033,0.0967
1222.jpg,24.662723541259766,0.9031386971473694,0.05835,0.942,0.937,0.0628,0.6826,0.3174,0.5195,0.4805,0.8916,0.1082,0.994,0.00573,0.1312,0.8687,0.547,0.4534,0.9937,0.00639,0.9688,0.03114
1223.jpg,24.531827926635742,0.9077314734458923,0.00582,0.994,0.9136,0.0863,0.8374,0.1624,0.5547,0.4456,0.9326,0.06757,0.999,0.0009546,0.03021,0.9697,0.686,0.314,0.991,0.00885,0.928,0.0716
1224.jpg,19.64693832397461,0.6795332431793213,0.2783,0.7217,0.7827,0.2173,0.2451,0.755,0.01628,0.984,0.0876,0.9126,0.99,0.00986,0.003593,0.9966,0.1688,0.831,0.998,0.00202,0.9136,0.0863
1225.jpg,23.975154876708984,0.903174638748169,0.0321,0.968,0.945,0.055,0.916,0.08386,0.5776,0.4226,0.8687,0.1312,0.997,0.003172,0.0927,0.907,0.699,0.3008,0.986,0.01406,0.9307,0.0695
1226.jpg,24.21384048461914,0.9093555808067322,0.2568,0.743,0.96,0.04025,0.865,0.1348,0.644,0.3557,0.854,0.1461,0.9985,0.001549,0.03677,0.9634,0.496,0.504,0.999,0.001065,0.9346,0.0656
1227.jpg,18.306591033935547,0.895739734172821,0.604,0.396,0.9126,0.0876,0.9175,0.0827,0.02844,0.9717,0.05185,0.948,0.7188,0.2815,0.1144,0.8857,0.363,0.637,0.9097,0.0901,0.693,0.3074
1228.jpg,24.250581741333008,0.9039913415908813,0.06757,0.9326,0.8223,0.1779,0.7124,0.2878,0.3738,0.626,0.585,0.4148,0.999,0.001065,0.09534,0.905,0.4534,0.547,0.994,0.00582,0.89,0.1097
1229.jpg,23.808500289916992,0.9002453684806824,0.03516,0.965,0.953,0.04672,0.8633,0.1366,0.4922,0.508,0.9126,0.0876,0.9937,0.00649,0.11127,0.8887,0.6514,0.3486,0.986,0.01406,0.8975,0.1023
1230.jpg,23.385469436645508,0.8912658095359802,0.0379,0.962,0.8613,0.1384,0.796,0.2043,0.1848,0.8154,0.637,0.363,0.9966,0.003223,0.0526,0.9473,0.6724,0.3276,0.9883,0.01169,0.879,0.12085
1231.jpg,23.20012664794922,0.8957585096359253,0.0321,0.968,0.899,0.1009,0.8687,0.1312,0.1993,0.801,0.5234,0.4766,0.992,0.007812,0.152,0.848,0.5234,0.4766,0.9424,0.0575,0.937,0.0628
1232.jpg,22.858333587646484,0.8896018862724304,0.0542,0.946,0.9785,0.02129,0.906,0.094,0.2069,0.793,0.7124,0.2878,0.9976,0.002672,0.1384,0.8613,0.4111,0.589,0.993,0.00701,0.941,0.0592
1233.jpg,23.317649841308594,0.8954665660858154,0.126,0.874,0.968,0.0321,0.8726,0.1277,0.1871,0.813,0.743,0.2568,0.995,0.005062,0.0995,0.9004,0.4805,0.5195,0.9976,0.002216,0.9546,0.04535
1234.jpg,24.559070587158203,0.8474365472793579,0.0223,0.9775,0.956,0.044,0.7188,0.2815,0.6826,0.3174,0.946,0.0542,0.9985,0.001346,0.02975,0.97,0.5,0.5,0.982,0.01826,0.85,0.15
1235.jpg,20.72899055480957,0.9146906733512878,0.3557,0.644,0.755,0.2451,0.3738,0.626,0.0511,0.9487,0.2451,0.755,0.937,0.0628,0.3242,0.676,0.755,0.2451,0.9985,0.001597,0.6724,0.3276
1236.jpg,24.21565818786621,0.8398184180259705,0.0666,0.9336,0.9546,0.04535,0.547,0.4534,0.3557,0.644,0.7153,0.2847,0.996,0.004135,0.03845,0.9614,0.3594,0.6406,0.987,0.01322,0.793,0.2069
1237.jpg,19.374311447143555,0.7667863368988037,0.658,0.3416,0.9087,0.0914,0.2942,0.7056,0.6724,0.3276,0.5,0.5,0.981,0.01912,0.0656,0.9346,0.3594,0.6406,0.9985,0.001597,0.928,0.0716
1238.jpg,18.086057662963867,0.9112310409545898,0.1144,0.8857,0.8857,0.1144,0.6826,0.3174,0.012825,0.9873,0.05032,0.9497,0.725,0.2751,0.10376,0.8965,0.4456,0.5547,0.7905,0.2095,0.676,0.3242
1239.jpg,19.566585540771484,0.7270368337631226,0.6187,0.381,0.9194,0.0804,0.6333,0.3667,0.02975,0.97,0.0592,0.941,0.9824,0.01772,0.007812,0.992,0.248,0.752,0.996,0.004135,0.9033,0.0967
1240.jpg,24.18977928161621,0.8440638184547424,0.0601,0.94,0.9634,0.03677,0.755,0.2451,0.566,0.434,0.8687,0.1312,0.9966,0.003593,0.04272,0.9575,0.4766,0.5234,0.986,0.01406,0.848,0.152
1241.jpg,20.546552658081055,0.8790084719657898,0.11127,0.8887,0.911,0.0888,0.5273,0.4727,0.09534,0.905,0.4377,0.562,0.9727,0.02718,0.615,0.385,0.363,0.637,0.991,0.00885,0.858,0.1422
1242.jpg,24.02424430847168,0.8406209349632263,0.0496,0.95,0.9727,0.02759,0.8223,0.1779,0.731,0.269,0.899,0.1009,0.998,0.001926,0.05664,0.9434,0.785,0.2147,0.997,0.002758,0.854,0.1461
1243.jpg,24.03566551208496,0.8421918153762817,0.0534,0.947,0.9937,0.00629,0.9126,0.0876,0.4727,0.5273,0.911,0.0888,0.9966,0.003376,0.0927,0.907,0.5234,0.4766,0.984,0.0159,0.946,0.0542
1244.jpg,23.783376693725586,0.9369985461235046,0.007233,0.9927,0.585,0.4148,0.6,0.4,0.1009,0.899,0.1294,0.8706,0.8975,0.1023,0.7827,0.2173,0.5776,0.4226,0.994,0.00573,0.7607,0.2394
1245.jpg,23.872699737548828,0.9357099533081055,0.003223,0.9966,0.212,0.788,0.662,0.3381,0.04813,0.9517,0.0666,0.9336,0.97,0.02975,0.5195,0.4805,0.7773,0.2227,0.997,0.00289,0.686,0.314
1246.jpg,22.18416404724121,0.9047137498855591,0.126,0.874,0.8457,0.154,0.504,0.496,0.03308,0.967,0.2451,0.755,0.8223,0.1779,0.4072,0.593,0.793,0.2069,0.994,0.005913,0.7744,0.2255
1247.jpg,24.183490753173828,0.8467907309532166,0.03964,0.9604,0.99,0.00986,0.8354,0.1646,0.4072,0.593,0.8335,0.1666,0.9946,0.00522,0.1329,0.867,0.5815,0.4187,0.982,0.01826,0.9316,0.06854
1248.jpg,20.915849685668945,0.8829374313354492,0.1144,0.8857,0.2255,0.7744,0.251,0.749,0.04025,0.96,0.126,0.874,0.985,0.01495,0.4727,0.5273,0.2942,0.7056,0.9814,0.01854,0.876,0.1242
1249.jpg,20.144193649291992,0.9162866473197937,0.22,0.78,0.929,0.07056,0.8154,0.1848,0.044,0.956,0.1128,0.887,0.856,0.1442,0.152,0.848,0.496,0.504,0.942,0.05835,0.5776,0.4226
1250.jpg,21.462087631225586,0.9283536076545715,0.254,0.746,0.626,0.3738,0.2451,0.755,0.0804,0.9194,0.3174,0.6826,0.9785,0.02129,0.4302,0.57,0.1442,0.856,0.969,0.03067,0.7124,0.2878
1251.jpg,24.176342010498047,0.845525324344635,0.04535,0.9546,0.9873,0.012825,0.8174,0.1824,0.4,0.6,0.758,0.2422,0.998,0.00202,0.0628,0.937,0.4,0.6,0.9795,0.02034,0.928,0.0716
1252.jpg,24.116100311279297,0.8450444936752319,0.01495,0.985,0.9546,0.04535,0.8267,0.1733,0.1733,0.8267,0.676,0.3242,0.997,0.003124,0.0666,0.9336,0.648,0.3523,0.998,0.002182,0.881,0.1192
1253.jpg,24.058317184448242,0.8449388742446899,0.02002,0.98,0.9497,0.05032,0.6514,0.3486,0.37,0.63,0.7026,0.2974,0.9937,0.00619,0.0901,0.9097,0.37,0.63,0.9795,0.02065,0.9087,0.0914
1254.jpg,23.70011329650879,0.8447088003158569,0.02333,0.9766,0.905,0.09534,0.63,0.37,0.3557,0.644,0.4727,0.5273,0.997,0.002758,0.0981,0.902,0.6226,0.3774,0.96,0.04025,0.8223,0.1779
1255.jpg,21.706003189086914,0.9066484570503235,0.2815,0.7188,0.539,0.461,0.2878,0.7124,0.02802,0.972,0.1067,0.893,0.922,0.07806,0.669,0.331,0.788,0.212,0.999,0.001134,0.693,0.3074
1256.jpg,21.509422302246094,0.9320619702339172,0.1943,0.8057,0.7373,0.263,0.314,0.686,0.01799,0.982,0.1666,0.8335,0.8887,0.11127,0.22,0.78,0.11755,0.8823,0.9194,0.0804,0.7773,0.2227
1257.jpg,23.82587242126465,0.8515798449516296,0.03964,0.9604,0.785,0.2147,0.5776,0.4226,0.0542,0.946,0.2598,0.74,0.987,0.01302,0.05835,0.942,0.4036,0.596,0.9805,0.01971,0.89,0.1097
1258.jpg,24.80942153930664,0.9393072128295898,0.1192,0.881,0.6406,0.3594,0.4922,0.508,0.03067,0.969,0.0914,0.9087,0.63,0.37,0.8354,0.1646,0.8457,0.154,0.9985,0.001265,0.734,0.2659
1259.jpg,23.856660842895508,0.8521171808242798,0.05664,0.9434,0.9814,0.01854,0.699,0.3008,0.4805,0.5195,0.9033,0.0967,0.999,0.001188,0.01744,0.9824,0.6333,0.3667,0.976,0.02405,0.808,0.1919
1260.jpg,18.23158836364746,0.9073936343193054,0.2422,0.758,0.899,0.1009,0.8916,0.1082,0.0628,0.937,0.094,0.906,0.8057,0.1943,0.1294,0.8706,0.7217,0.2783,0.9844,0.01543,0.7056,0.2942
1261.jpg,24.697751998901367,0.9410820603370667,0.08386,0.916,0.4805,0.5195,0.3923,0.6074,0.03021,0.9697,0.10376,0.8965,0.99,0.00971,0.8633,0.1366,0.743,0.2568,0.997,0.0028,0.8438,0.1561
1262.jpg,19.070405960083008,0.6423547267913818,0.248,0.752,0.7373,0.263,0.2394,0.7607,0.03732,0.963,0.1144,0.8857,0.9917,0.008446,0.003538,0.9966,0.10376,0.8965,0.9976,0.002323,0.876,0.1242
1263.jpg,23.768768310546875,0.8467255234718323,0.08386,0.916,0.9883,0.01169,0.887,0.1128,0.82,0.18,0.968,0.0321,0.997,0.002846,0.06464,0.9355,0.772,0.2281,0.9175,0.0827,0.7026,0.2974
1264.jpg,23.640613555908203,0.8411117196083069,0.1052,0.895,0.9805,0.01971,0.8916,0.1082,0.589,0.4111,0.9136,0.0863,0.9976,0.002434,0.02194,0.978,0.824,0.1755,0.996,0.003944,0.8823,0.11755
1265.jpg,18.492721557617188,0.9239541292190552,0.4111,0.589,0.5156,0.4844,0.3108,0.6895,0.009636,0.99,0.0601,0.94,0.89,0.1097,0.2394,0.7607,0.4495,0.551,0.9785,0.02162,0.8887,0.11127
